Starting worker at 127.0.0.1:2030
starting 4 threads...
 training_images=50000 training_labels=50000 test_images=10000 test_labels=10000
 training_images=50000 training_labels=50000 test_images=10000 test_labels=10000
 training_images=50000 training_labels=50000 test_images=10000 test_labels=10000
 training_images=50000 training_labels=50000 test_images=10000 test_labels=10000
Starting worker at 127.0.0.1:2030
starting 4 threads...
 training_images=60000 training_labels=60000 test_images=10000 test_labels=10000
 training_images=60000 training_labels=60000 test_images=10000 test_labels=10000
 training_images=60000 training_labels=60000 test_images=10000 test_labels=10000
 training_images=60000 training_labels=60000 test_images=10000 test_labels=10000
thread 139660572514048, send size 1056, fitness nan (0.122)
thread 139660555728640, send size 1056, fitness 0.122 (0.123)
thread 139660564121344, send size 1056, fitness 0.123 (0.126)
thread 139660547335936, recv size 1056, fitness 0.126 (0.119)
thread 139660555728640, recv size 1056, fitness 0.126 (0.116)
thread 139660547335936, recv size 1056, fitness 0.126 (0.121)
thread 139660572514048, send size 1056, fitness 0.126 (0.134)
thread 139660555728640, recv size 1056, fitness 0.134 (0.119)
thread 139660564121344, recv size 1056, fitness 0.134 (0.121)
thread 139660547335936, send size 1056, fitness 0.134 (0.135)
thread 139660572514048, send size 1056, fitness 0.135 (0.139)
thread 139660564121344, recv size 1056, fitness 0.139 (0.119)
thread 139660555728640, recv size 1056, fitness 0.139 (0.123)
thread 139660547335936, send size 1056, fitness 0.139 (0.143)
thread 139660572514048, recv size 1056, fitness 0.143 (0.136)
thread 139660564121344, recv size 1056, fitness 0.143 (0.136)
thread 139660555728640, recv size 1056, fitness 0.143 (0.126)
thread 139660547335936, recv size 1056, fitness 0.143 (0.138)
thread 139660564121344, recv size 1056, fitness 0.143 (0.126)
thread 139660572514048, recv size 1056, fitness 0.143 (0.134)
thread 139660555728640, recv size 1056, fitness 0.143 (0.124)
thread 139660547335936, recv size 1056, fitness 0.143 (0.134)
thread 139660564121344, recv size 1056, fitness 0.143 (0.141)
thread 139660572514048, send size 1056, fitness 0.143 (0.145)
thread 139660555728640, recv size 1056, fitness 0.145 (0.134)
thread 139660547335936, send size 1056, fitness 0.145 (0.153)
thread 139660564121344, recv size 1056, fitness 0.153 (0.136)
thread 139660572514048, recv size 1056, fitness 0.153 (0.147)
thread 139660547335936, recv size 1056, fitness 0.153 (0.147)
thread 139660555728640, recv size 1056, fitness 0.153 (0.133)
thread 139660564121344, recv size 1056, fitness 0.153 (0.143)
thread 139660572514048, recv size 1056, fitness 0.153 (0.142)
thread 139660555728640, recv size 1056, fitness 0.153 (0.138)
thread 139660547335936, send size 1056, fitness 0.153 (0.154)
thread 139660564121344, send size 1056, fitness 0.154 (0.168)
thread 139660572514048, recv size 1056, fitness 0.168 (0.148)
thread 139660555728640, recv size 1056, fitness 0.168 (0.135)
thread 139660547335936, recv size 1056, fitness 0.168 (0.156)
thread 139660564121344, recv size 1056, fitness 0.168 (0.166)
thread 139660572514048, recv size 1056, fitness 0.168 (0.157)
thread 139660555728640, recv size 1056, fitness 0.168 (0.141)
thread 139660547335936, recv size 1056, fitness 0.168 (0.158)
thread 139660564121344, recv size 1056, fitness 0.168 (0.167)
thread 139660572514048, recv size 1056, fitness 0.168 (0.158)
thread 139660547335936, recv size 1056, fitness 0.168 (0.162)
thread 139660555728640, recv size 1056, fitness 0.168 (0.149)
thread 139660564121344, recv size 1056, fitness 0.168 (0.164)
thread 139660572514048, send size 1056, fitness 0.168 (0.172)
thread 139660547335936, recv size 1056, fitness 0.172 (0.167)
thread 139660555728640, recv size 1056, fitness 0.172 (0.146)
thread 139660564121344, recv size 1056, fitness 0.172 (0.158)
thread 139660572514048, recv size 1056, fitness 0.172 (0.159)
thread 139660555728640, recv size 1056, fitness 0.172 (0.156)
thread 139660564121344, recv size 1056, fitness 0.172 (0.169)
thread 139660572514048, recv size 1056, fitness 0.172 (0.171)
thread 139660547335936, recv size 1056, fitness 0.172 (0.17)
thread 139660555728640, recv size 1056, fitness 0.172 (0.155)
thread 139660564121344, recv size 1056, fitness 0.172 (0.158)
thread 139660572514048, send size 1056, fitness 0.172 (0.175)
thread 139660547335936, send size 3040, fitness 0.175 (0.177)
thread 139660555728640, recv size 3040, fitness 0.177 (0.157)
thread 139660564121344, recv size 3040, fitness 0.177 (0.164)
thread 139660572514048, recv size 3040, fitness 0.177 (0.17)
thread 139660547335936, recv size 3040, fitness 0.177 (0.169)
thread 139660555728640, recv size 3040, fitness 0.177 (0.161)
thread 139660572514048, recv size 3040, fitness 0.177 (0.155)
thread 139660547335936, recv size 3040, fitness 0.177 (0.174)
thread 139660555728640, recv size 3040, fitness 0.177 (0.167)
thread 139660564121344, recv size 3040, fitness 0.177 (0.153)
thread 139660572514048, recv size 3040, fitness 0.177 (0.162)
thread 139660547335936, recv size 3040, fitness 0.177 (0.165)
thread 139660555728640, recv size 3040, fitness 0.177 (0.163)
thread 139660564121344, recv size 3040, fitness 0.177 (0.15)
thread 139660547335936, recv size 3040, fitness 0.177 (0.162)
thread 139660555728640, recv size 3040, fitness 0.177 (0.165)
thread 139660572514048, recv size 3040, fitness 0.177 (0.163)
thread 139660564121344, recv size 3040, fitness 0.177 (0.159)
thread 139660547335936, recv size 3040, fitness 0.177 (0.157)
thread 139660555728640, recv size 3040, fitness 0.177 (0.169)
thread 139660572514048, recv size 3040, fitness 0.177 (0.167)
thread 139660564121344, recv size 3040, fitness 0.177 (0.156)
thread 139660547335936, recv size 3040, fitness 0.177 (0.167)
thread 139660555728640, recv size 3040, fitness 0.177 (0.17)
thread 139660572514048, recv size 3040, fitness 0.177 (0.171)
thread 139660564121344, recv size 3040, fitness 0.177 (0.156)
thread 139660547335936, recv size 3040, fitness 0.177 (0.167)
thread 139660572514048, recv size 3040, fitness 0.177 (0.175)
thread 139660555728640, recv size 3040, fitness 0.177 (0.16)
thread 139660564121344, recv size 3040, fitness 0.177 (0.15)
thread 139660547335936, recv size 3040, fitness 0.177 (0.173)
thread 139660572514048, send size 1056, fitness 0.177 (0.179)
thread 139660555728640, recv size 1056, fitness 0.179 (0.155)
thread 139660564121344, recv size 1056, fitness 0.179 (0.172)
thread 139660547335936, send size 3040, fitness 0.179 (0.183)
thread 139660572514048, send size 1056, fitness 0.183 (0.189)
thread 139660555728640, recv size 1056, fitness 0.189 (0.163)
thread 139660564121344, recv size 1056, fitness 0.189 (0.158)
thread 139660572514048, send size 1056, fitness 0.189 (0.197)
thread 139660564121344, recv size 1056, fitness 0.197 (0.176)
thread 139660555728640, recv size 1056, fitness 0.197 (0.174)
thread 139660572514048, recv size 1056, fitness 0.197 (0.188)
thread 139660547335936, recv size 1056, fitness 0.197 (0.182)
thread 139660564121344, recv size 1056, fitness 0.197 (0.17)
thread 139660555728640, recv size 1056, fitness 0.197 (0.172)
thread 139660547335936, send size 3040, fitness 0.197 (0.198)
thread 139660564121344, recv size 3040, fitness 0.198 (0.167)
thread 139660572514048, recv size 3040, fitness 0.198 (0.19)
thread 139660547335936, send size 3040, fitness 0.198 (0.207)
thread 139660555728640, recv size 3040, fitness 0.207 (0.181)
thread 139660572514048, send size 1056, fitness 0.207 (0.208)
thread 139660564121344, recv size 1056, fitness 0.208 (0.19)
thread 139660547335936, recv size 1056, fitness 0.208 (0.2)
thread 139660555728640, recv size 1056, fitness 0.208 (0.171)
thread 139660572514048, recv size 1056, fitness 0.208 (0.205)
thread 139660564121344, recv size 1056, fitness 0.208 (0.179)
thread 139660547335936, send size 3040, fitness 0.208 (0.214)
thread 139660572514048, recv size 3040, fitness 0.214 (0.207)
thread 139660555728640, recv size 3040, fitness 0.214 (0.18)
thread 139660564121344, recv size 3040, fitness 0.214 (0.185)
thread 139660547335936, recv size 3040, fitness 0.214 (0.202)
thread 139660572514048, recv size 3040, fitness 0.214 (0.199)
thread 139660555728640, recv size 3040, fitness 0.214 (0.183)
thread 139660564121344, recv size 3040, fitness 0.214 (0.169)
thread 139660547335936, recv size 3040, fitness 0.214 (0.203)
thread 139660572514048, recv size 3040, fitness 0.214 (0.206)
thread 139660547335936, send size 3040, fitness 0.214 (0.218)
thread 139660564121344, recv size 3040, fitness 0.218 (0.187)
thread 139660555728640, recv size 3040, fitness 0.218 (0.185)
thread 139660572514048, recv size 3040, fitness 0.218 (0.194)
thread 139660547335936, send size 10080, fitness 0.218 (0.227)
thread 139660572514048, recv size 10080, fitness 0.227 (0.206)
thread 139660564121344, recv size 10080, fitness 0.227 (0.189)
thread 139660555728640, recv size 10080, fitness 0.227 (0.214)
thread 139660547335936, send size 10080, fitness 0.227 (0.228)
thread 139660572514048, send size 3040, fitness 0.228 (0.252)
thread 139660564121344, recv size 3040, fitness 0.252 (0.204)
thread 139660555728640, recv size 3040, fitness 0.252 (0.194)
thread 139660547335936, recv size 3040, fitness 0.252 (0.244)
thread 139660572514048, recv size 3040, fitness 0.252 (0.235)
thread 139660564121344, recv size 3040, fitness 0.252 (0.209)
thread 139660547335936, recv size 3040, fitness 0.252 (0.23)
thread 139660555728640, recv size 3040, fitness 0.252 (0.197)
thread 139660572514048, recv size 3040, fitness 0.252 (0.23)
thread 139660564121344, recv size 3040, fitness 0.252 (0.236)
thread 139660547335936, recv size 3040, fitness 0.252 (0.231)
thread 139660572514048, recv size 3040, fitness 0.252 (0.234)
thread 139660555728640, recv size 3040, fitness 0.252 (0.223)
thread 139660564121344, recv size 3040, fitness 0.252 (0.215)
thread 139660547335936, recv size 3040, fitness 0.252 (0.242)
thread 139660572514048, recv size 3040, fitness 0.252 (0.245)
thread 139660555728640, recv size 3040, fitness 0.252 (0.207)
thread 139660564121344, recv size 3040, fitness 0.252 (0.22)
thread 139660547335936, recv size 3040, fitness 0.252 (0.235)
thread 139660555728640, recv size 3040, fitness 0.252 (0.223)
thread 139660547335936, recv size 3040, fitness 0.252 (0.235)
thread 139660564121344, recv size 3040, fitness 0.252 (0.225)
thread 139660572514048, recv size 3040, fitness 0.252 (0.237)
thread 139660547335936, recv size 3040, fitness 0.252 (0.229)
thread 139660555728640, recv size 3040, fitness 0.252 (0.219)
thread 139660564121344, recv size 3040, fitness 0.252 (0.218)
thread 139660572514048, recv size 3040, fitness 0.252 (0.241)
thread 139660547335936, recv size 3040, fitness 0.252 (0.228)
thread 139660564121344, recv size 3040, fitness 0.252 (0.215)
thread 139660555728640, recv size 3040, fitness 0.252 (0.234)
thread 139660572514048, recv size 3040, fitness 0.252 (0.234)
thread 139660547335936, recv size 3040, fitness 0.252 (0.234)
thread 139660564121344, recv size 3040, fitness 0.252 (0.215)
thread 139660572514048, recv size 3040, fitness 0.252 (0.226)
thread 139660555728640, recv size 3040, fitness 0.252 (0.222)
thread 139660547335936, recv size 3040, fitness 0.252 (0.231)
thread 139660572514048, recv size 3040, fitness 0.252 (0.24)
thread 139660564121344, recv size 3040, fitness 0.252 (0.23)
thread 139660555728640, recv size 3040, fitness 0.252 (0.23)
thread 139660547335936, recv size 3040, fitness 0.252 (0.234)
thread 139660572514048, recv size 3040, fitness 0.252 (0.232)
thread 139660564121344, recv size 3040, fitness 0.252 (0.218)
thread 139660555728640, recv size 3040, fitness 0.252 (0.218)
thread 139660547335936, recv size 3040, fitness 0.252 (0.247)
thread 139660572514048, recv size 3040, fitness 0.252 (0.24)
thread 139660564121344, recv size 3040, fitness 0.252 (0.236)
thread 139660547335936, recv size 3040, fitness 0.252 (0.229)
thread 139660555728640, recv size 3040, fitness 0.252 (0.226)
thread 139660572514048, recv size 3040, fitness 0.252 (0.227)
thread 139660547335936, recv size 3040, fitness 0.252 (0.238)
thread 139660564121344, recv size 3040, fitness 0.252 (0.233)
thread 139660555728640, recv size 3040, fitness 0.252 (0.229)
thread 139660572514048, recv size 3040, fitness 0.252 (0.237)
thread 139660547335936, recv size 3040, fitness 0.252 (0.236)
thread 139660564121344, recv size 3040, fitness 0.252 (0.222)
thread 139660572514048, recv size 3040, fitness 0.252 (0.236)
thread 139660555728640, recv size 3040, fitness 0.252 (0.24)
thread 139660547335936, recv size 3040, fitness 0.252 (0.242)
thread 139660564121344, recv size 3040, fitness 0.252 (0.23)
thread 139660572514048, recv size 3040, fitness 0.252 (0.24)
thread 139660555728640, recv size 3040, fitness 0.252 (0.233)
thread 139660547335936, recv size 3040, fitness 0.252 (0.239)
thread 139660564121344, recv size 3040, fitness 0.252 (0.229)
thread 139660572514048, recv size 3040, fitness 0.252 (0.239)
thread 139660547335936, recv size 3040, fitness 0.252 (0.231)
thread 139660555728640, recv size 3040, fitness 0.252 (0.227)
thread 139660572514048, recv size 3040, fitness 0.252 (0.233)
thread 139660564121344, recv size 3040, fitness 0.252 (0.224)
thread 139660547335936, recv size 3040, fitness 0.252 (0.235)
thread 139660555728640, recv size 3040, fitness 0.252 (0.228)
thread 139660572514048, recv size 3040, fitness 0.252 (0.238)
thread 139660564121344, recv size 3040, fitness 0.252 (0.241)
thread 139660547335936, recv size 3040, fitness 0.252 (0.236)
thread 139660572514048, recv size 3040, fitness 0.252 (0.229)
thread 139660555728640, recv size 3040, fitness 0.252 (0.223)
thread 139660547335936, recv size 3040, fitness 0.252 (0.238)
thread 139660564121344, recv size 3040, fitness 0.252 (0.227)
thread 139660572514048, recv size 3040, fitness 0.252 (0.241)
thread 139660547335936, recv size 3040, fitness 0.252 (0.234)
thread 139660555728640, recv size 3040, fitness 0.252 (0.224)
thread 139660564121344, recv size 3040, fitness 0.252 (0.237)
thread 139660572514048, recv size 3040, fitness 0.252 (0.238)
thread 139660547335936, recv size 3040, fitness 0.252 (0.232)
thread 139660555728640, recv size 3040, fitness 0.252 (0.225)
thread 139660564121344, recv size 3040, fitness 0.252 (0.226)
thread 139660572514048, recv size 3040, fitness 0.252 (0.234)
thread 139660547335936, recv size 3040, fitness 0.252 (0.233)
thread 139660564121344, recv size 3040, fitness 0.252 (0.221)
thread 139660555728640, recv size 3040, fitness 0.252 (0.219)
thread 139660572514048, recv size 3040, fitness 0.252 (0.242)
thread 139660547335936, recv size 3040, fitness 0.252 (0.23)
thread 139660564121344, recv size 3040, fitness 0.252 (0.224)
thread 139660572514048, recv size 3040, fitness 0.252 (0.233)
thread 139660555728640, recv size 3040, fitness 0.252 (0.236)
thread 139660547335936, recv size 3040, fitness 0.252 (0.232)
thread 139660572514048, recv size 3040, fitness 0.252 (0.236)
thread 139660564121344, recv size 3040, fitness 0.252 (0.24)
thread 139660555728640, recv size 3040, fitness 0.252 (0.226)
thread 139660547335936, recv size 3040, fitness 0.252 (0.228)
thread 139660572514048, recv size 3040, fitness 0.252 (0.232)
thread 139660564121344, recv size 3040, fitness 0.252 (0.226)
thread 139660547335936, recv size 3040, fitness 0.252 (0.222)
thread 139660555728640, recv size 3040, fitness 0.252 (0.226)
thread 139660572514048, recv size 3040, fitness 0.252 (0.234)
thread 139660564121344, recv size 3040, fitness 0.252 (0.234)
thread 139660547335936, recv size 3040, fitness 0.252 (0.236)
thread 139660555728640, recv size 3040, fitness 0.252 (0.225)
thread 139660572514048, recv size 3040, fitness 0.252 (0.249)
thread 139660564121344, recv size 3040, fitness 0.252 (0.235)
thread 139660547335936, recv size 3040, fitness 0.252 (0.233)
thread 139660572514048, recv size 3040, fitness 0.252 (0.234)
thread 139660555728640, recv size 3040, fitness 0.252 (0.228)
thread 139660547335936, recv size 3040, fitness 0.252 (0.234)
thread 139660564121344, recv size 3040, fitness 0.252 (0.224)
thread 139660572514048, recv size 3040, fitness 0.252 (0.241)
thread 139660555728640, recv size 3040, fitness 0.252 (0.235)
thread 139660547335936, recv size 3040, fitness 0.252 (0.239)
thread 139660564121344, recv size 3040, fitness 0.252 (0.232)
thread 139660572514048, recv size 3040, fitness 0.252 (0.238)
thread 139660547335936, recv size 3040, fitness 0.252 (0.231)
thread 139660555728640, recv size 3040, fitness 0.252 (0.224)
thread 139660564121344, recv size 3040, fitness 0.252 (0.23)
thread 139660572514048, recv size 3040, fitness 0.252 (0.235)
thread 139660547335936, recv size 3040, fitness 0.252 (0.231)
thread 139660572514048, recv size 3040, fitness 0.252 (0.238)
thread 139660555728640, recv size 3040, fitness 0.252 (0.22)
thread 139660564121344, recv size 3040, fitness 0.252 (0.237)
thread 139660547335936, recv size 3040, fitness 0.252 (0.243)
thread 139660572514048, recv size 3040, fitness 0.252 (0.235)
thread 139660564121344, recv size 3040, fitness 0.252 (0.223)
thread 139660555728640, recv size 3040, fitness 0.252 (0.225)
thread 139660547335936, recv size 3040, fitness 0.252 (0.234)
thread 139660572514048, recv size 3040, fitness 0.252 (0.241)
thread 139660564121344, recv size 3040, fitness 0.252 (0.236)
thread 139660555728640, recv size 3040, fitness 0.252 (0.228)
thread 139660547335936, recv size 3040, fitness 0.252 (0.237)
thread 139660572514048, recv size 3040, fitness 0.252 (0.236)
thread 139660564121344, recv size 3040, fitness 0.252 (0.242)
thread 139660547335936, recv size 3040, fitness 0.252 (0.24)
thread 139660555728640, recv size 3040, fitness 0.252 (0.216)
thread 139660572514048, recv size 3040, fitness 0.252 (0.236)
thread 139660547335936, recv size 3040, fitness 0.252 (0.236)
thread 139660564121344, recv size 3040, fitness 0.252 (0.227)
thread 139660572514048, recv size 3040, fitness 0.252 (0.242)
thread 139660555728640, recv size 3040, fitness 0.252 (0.218)
thread 139660547335936, recv size 3040, fitness 0.252 (0.234)
thread 139660572514048, recv size 3040, fitness 0.252 (0.231)
thread 139660555728640, recv size 3040, fitness 0.252 (0.229)
thread 139660547335936, recv size 3040, fitness 0.252 (0.228)
thread 139660572514048, recv size 3040, fitness 0.252 (0.231)
thread 139660564121344, recv size 3040, fitness 0.252 (0.233)
thread 139660555728640, recv size 3040, fitness 0.252 (0.242)
thread 139660572514048, recv size 3040, fitness 0.252 (0.247)
thread 139660547335936, recv size 3040, fitness 0.252 (0.234)
thread 139660564121344, recv size 3040, fitness 0.252 (0.234)
thread 139660572514048, recv size 3040, fitness 0.252 (0.233)
thread 139660547335936, recv size 3040, fitness 0.252 (0.234)
thread 139660555728640, recv size 3040, fitness 0.252 (0.232)
thread 139660564121344, recv size 3040, fitness 0.252 (0.243)
thread 139660572514048, send size 10080, fitness 0.252 (0.26)
thread 139660547335936, recv size 10080, fitness 0.26 (0.236)
thread 139660564121344, recv size 10080, fitness 0.26 (0.235)
thread 139660555728640, recv size 10080, fitness 0.26 (0.231)
thread 139660572514048, recv size 10080, fitness 0.26 (0.237)
thread 139660547335936, recv size 10080, fitness 0.26 (0.225)
thread 139660564121344, recv size 10080, fitness 0.26 (0.226)
thread 139660555728640, recv size 10080, fitness 0.26 (0.23)
thread 139660572514048, recv size 10080, fitness 0.26 (0.236)
thread 139660547335936, recv size 10080, fitness 0.26 (0.233)
thread 139660564121344, recv size 10080, fitness 0.26 (0.238)
thread 139660555728640, recv size 10080, fitness 0.26 (0.232)
thread 139660572514048, recv size 10080, fitness 0.26 (0.246)
thread 139660547335936, recv size 10080, fitness 0.26 (0.237)
thread 139660564121344, recv size 10080, fitness 0.26 (0.246)
thread 139660547335936, recv size 10080, fitness 0.26 (0.234)
thread 139660572514048, recv size 10080, fitness 0.26 (0.232)
thread 139660555728640, recv size 10080, fitness 0.26 (0.219)
thread 139660564121344, recv size 10080, fitness 0.26 (0.238)
thread 139660547335936, recv size 10080, fitness 0.26 (0.232)
thread 139660572514048, recv size 10080, fitness 0.26 (0.24)
thread 139660564121344, recv size 10080, fitness 0.26 (0.241)
thread 139660555728640, recv size 10080, fitness 0.26 (0.232)
thread 139660547335936, recv size 10080, fitness 0.26 (0.242)
thread 139660572514048, recv size 10080, fitness 0.26 (0.232)
thread 139660564121344, recv size 10080, fitness 0.26 (0.237)
thread 139660555728640, recv size 10080, fitness 0.26 (0.232)
thread 139660547335936, recv size 10080, fitness 0.26 (0.236)
thread 139660572514048, recv size 10080, fitness 0.26 (0.238)
thread 139660564121344, recv size 10080, fitness 0.26 (0.235)
thread 139660547335936, recv size 10080, fitness 0.26 (0.234)
thread 139660555728640, recv size 10080, fitness 0.26 (0.241)
thread 139660572514048, recv size 10080, fitness 0.26 (0.233)
thread 139660564121344, recv size 10080, fitness 0.26 (0.239)
thread 139660547335936, recv size 10080, fitness 0.26 (0.24)
thread 139660572514048, recv size 10080, fitness 0.26 (0.239)
thread 139660555728640, recv size 10080, fitness 0.26 (0.219)
thread 139660564121344, recv size 10080, fitness 0.26 (0.237)
thread 139660547335936, recv size 10080, fitness 0.26 (0.237)
thread 139660572514048, recv size 10080, fitness 0.26 (0.234)
thread 139660564121344, recv size 10080, fitness 0.26 (0.232)
thread 139660555728640, recv size 10080, fitness 0.26 (0.215)
thread 139660547335936, recv size 10080, fitness 0.26 (0.234)
thread 139660572514048, recv size 10080, fitness 0.26 (0.24)
thread 139660564121344, recv size 10080, fitness 0.26 (0.239)
thread 139660547335936, recv size 10080, fitness 0.26 (0.239)
thread 139660555728640, recv size 10080, fitness 0.26 (0.229)
thread 139660572514048, recv size 10080, fitness 0.26 (0.246)
